	C_score	pvals
mock_CHID1_5_12	0.03651676163528583	0.20094263708472238
mock_CHID1_5_13	0.06211691967742283	0.04080928842395678
mock_CHID1_5_14	0.016604456718771532	0.6061616277733073
mock_CHID1_5_15	0.009126014155813489	0.805035061501322
mock_CHID1_5_16	0.02060264564668557	0.5032762386481204
mock_CHID1_5_17	0.01903594121515495	0.5438556155879987
mock_CHID1_5_19	0.01806579901259142	0.5676514541901369
mock_CHID1_5_20	0.005164200852500578	0.8978043453270491
mock_CHID1_5_21	0.03754493485768928	0.1901367973330268
mock_CHID1_5_22	0.046079867297944443	0.11185193700425336
mock_CHID1_5_23	0.03290360440623363	0.2483044028049201
mock_CHID1_5_24	0.01201674330421032	0.7304287849178066
mock_CHID1_5_26	0.0027606013568513	0.948154960340269
mock_CHID1_5_28	0.0030608556789737396	0.9404529256236349
mock_CHID1_5_30	0.03638968652804575	0.20197723876307622
mock_CHID1_5_31	0.06462545314442014	0.0340268996436372
mock_CHID1_5_32	0.011457046859416953	0.7479020577077825
mock_CHID1_5_34	0.026728210627452897	0.3544085527072077
mock_CHID1_5_37	0.01905886106194765	0.5429359696516841
mock_CHID1_5_38	0.028680447284520905	0.3178526267387056
mock_CHID1_5_39	0.015107624786108498	0.6488102080698931
mock_CHID1_5_40	0.05534665845507125	0.06288079089550523
mock_CHID1_5_41	0.05873112033782002	0.0510403494654558
mock_CHID1_5_42	0.04066768897834627	0.15565007472123232
mock_CHID1_5_44	0.00481948823488465	0.906540981722037
mock_CHID1_5_45	0.0013238839368103772	0.9765490286239797
mock_CHID1_5_47	0.031176523923178934	0.27405448902172663
mock_CHID1_5_48	0.06279640591940605	0.0386251293252098
mock_CHID1_5_49	0.023007315618557844	0.437751465685711
CHRNA1_1	0.13692972273904436	0.0020692033567076677
mock_CHRNA1_1_0	0.01587206031503896	0.626853661340384
mock_CHRNA1_1_1	0.035031268112920344	0.21910564432693413
mock_CHRNA1_1_2	0.029420389050933693	0.3054374065984596
mock_CHRNA1_1_3	0.019205251483886743	0.5389125186803081
mock_CHRNA1_1_4	0.011601937732526713	0.7436486952523279
mock_CHRNA1_1_6	0.03372295348339738	0.23646396137487066
mock_CHRNA1_1_7	0.014816792419733438	0.657546844464881
mock_CHRNA1_1_8	0.0586886049530736	0.05138521669157375
mock_CHRNA1_1_10	0.02855374760674867	0.32141625474192437
mock_CHRNA1_1_11	0.04927829164813724	0.09184963788941257
mock_CHRNA1_1_13	0.008903183522339542	0.8104379813771698
mock_CHRNA1_1_14	0.051857604653799294	0.0781699045867341
mock_CHRNA1_1_15	0.05072983847426915	0.08449247039889643
mock_CHRNA1_1_17	0.012831218315096371	0.7068628577997471
mock_CHRNA1_1_19	0.0256937187966626	0.37843430279342455
mock_CHRNA1_1_20	0.048058991332548984	0.09966662834808598
mock_CHRNA1_1_21	0.004796365304853167	0.9072307161742729
mock_CHRNA1_1_24	0.007828836484641277	0.8358432003678584
mock_CHRNA1_1_25	0.04077127906137257	0.15461547304287848
mock_CHRNA1_1_26	0.03181236105005181	0.263593516496149
mock_CHRNA1_1_27	0.0192429132309605	0.5383377399701115
mock_CHRNA1_1_28	0.05435053031539483	0.06655937464076331
mock_CHRNA1_1_29	0.024893295415800654	0.39234394758018165
mock_CHRNA1_1_31	0.062289194931309466	0.04011955397172089
mock_CHRNA1_1_32	0.011495645424671741	0.7465225888033107
mock_CHRNA1_1_33	0.005953351473524271	0.8811357627313484
mock_CHRNA1_1_35	0.030468200402450907	0.2856650189676974
mock_CHRNA1_1_36	0.038684492053094766	0.1778365329348201
mock_CHRNA1_1_38	0.023347399076786846	0.4302793424531555
mock_CHRNA1_1_40	0.014283451059901364	0.6704218875732842
mock_CHRNA1_1_41	0.020282349469662786	0.5124726980112657
mock_CHRNA1_1_42	0.02879342414146102	0.3160133348660766
mock_CHRNA1_1_43	0.02585607995032313	0.3751005862742844
mock_CHRNA1_1_44	0.05320320768727149	0.07161742729049315
mock_CHRNA1_1_45	0.02050111175308056	0.505690309230946
